,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"Safa and Marwa Ullah, who were born in Pakistan, were separated in a 50-hour series of operations at Great Ormond Street Hospital.",LONDON — When Zainab Bibi gave birth to her eighth and ninth children — twin girls — it was five days before she was well enough to be introduced to them. All she knew was that they had both survived the cesarean section and were healthy.,"Conjoined Twins, Linked at Skull, Are Separated in London Hospital",Conjoined Twins;Skull (Body Part);Surgery and Surgeons;Great Ormond Street Hospital;London (England),2019-07-16,article,World,News
0,Designers are adding kinetic elements to office spaces to provide more flexibility and accommodate greater collaboration.,"In recent years, new office designs have encouraged employees to get moving. Cafes and lounges beckon workers when they need a break. Open staircases spur them to climb floors rather than take the elevator. Sit-stand desks offer them a chance to stretch while continuing to work.",Walls on Wheels and Movable Pods: ‘The Evolution of the Open Workplace’,Real Estate (Commercial);Workplace Environment,2019-07-16,article,Business Day,News
0,"Five years after Mr. Garner’s dying words, “I can’t breathe,” became a rallying cry, Attorney General William P. Barr ordered the case be dropped.","[For more about police violence and unrest, go here]",Eric Garner’s Death Will Not Lead to Federal Charges for N.Y.P.D. Officer,"Police Brutality, Misconduct and Shootings;Pantaleo, Daniel;Police;Garner, Eric;Civil Rights and Liberties;Staten Island (NYC);Justice Department;Police Department (NYC);Blacks;Black People",2019-07-16,article,New York,News
0,Tuesday: What a newly acknowledged investigation of a respected community figure says about policing gangs. Also: The 50th anniversary of Apollo 11.,Good morning.,California Today: Why L.A. Police Have Been Investigating Nipsey Hussle,,2019-07-16,article,U.S.,briefing
0,"While both candidates are firmly in the Democratic primary’s top tier, liberal activists aren’t convinced they are committed to widespread change.","WATERLOO, Iowa — Mayor Pete Buttigieg raised more money in the most recent quarter than anyone else in the 2020 field and has generated excitement among Democratic donors unseen for a new national political figure since Barack Obama’s first presidential campaign.",Pete Buttigieg and Kamala Harris Have Made Waves. Some Progressives Remain Skeptical.,"Presidential Election of 2020;Democratic Party;Buttigieg, Pete (1982- );Harris, Kamala D;Warren, Elizabeth",2019-07-16,article,U.S.,News
0,"To celebrate @nytimestravel’s one million Instagram followers, the Travel desk is collecting and sharing some of our readers’ favorite summer getaway spots.","Our @nytimestravel Instagram account recently gained its one millionth follower. To celebrate, and to express thanks to our followers for joining us on all of our excursions, we’re collecting and sharing some of their favorite summer travel destinations.",What Is Your Favorite Summer Travel Destination?,Travel and Vacations;Summer (Season);Instagram Inc,2019-07-16,article,Travel,News
0,"Two months after a study linked the series to an increase in suicide rates, Netflix removed a graphic scene.","Netflix has deleted a graphic scene from the first season of “13 Reasons Why” in which a teenage girl kills herself, more than two years after the episode premiered.",Netflix Deletes ‘13 Reasons Why’ Suicide Scene,"Television;Suicides and Suicide Attempts;Netflix Inc;American Foundation for Suicide Prevention;Yorkey, Brian;13 Reasons Why (TV Program)",2019-07-16,article,Arts,News
0,"Protesters clashed with the police Monday night in San Juan, P.R. Demonstrators are calling for the resignation of Gov. Ricardo A. Rosselló after pages of private messages leaked, showing the governor engaging in crude and inappropriate exchanges.","Protesters clashed with the police Monday night in San Juan, P.R. Demonstrators are calling for the resignation of Gov. Ricardo A. Rosselló after pages of private messages leaked, showing the governor engaging in crude and inappropriate exchanges.",Scenes of Fire and Tear Gas During Protests in Puerto Rico,"Demonstrations, Protests and Riots;Tear Gas;Rossello, Ricardo A (1979- );San Juan (Puerto Rico);Governors (US)",2019-07-16,multimedia,U.S.,Video
0,François de Rugy was shown to have hosted family and friends for lavish meals at his official residence when he was president of the National Assembly.,"VIERZON, France — The French environment minister, François de Rugy, under fire for lavish dinners on the public dime, resigned on Tuesday as discontent mounted in President Emmanuel Macron’s political movement.",French Minister Who Dined on Lobster at Taxpayers’ Expense Resigns,"de Rugy, Francois;Macron, Emmanuel (1977- );France;Mediapart;Yellow Vests Movement",2019-07-16,article,World,News
0,Pyongyang said that troop exercises planned for next month could scuttle efforts to reopen talks and might prompt it to resume nuclear and missile tests.,"SEOUL, South Korea — Only 16 days after President Trump set foot in North Korea to try to restart nuclear talks with its leader, North Korea on Tuesday escalated its pressure on the United States to cancel a planned joint military drill with South Korea, warning that it could scuttle efforts to resume dialogue with Washington and even prompt the North to resume nuclear and long-range missile tests.",North Korea Hints at More Nuclear Tests Unless U.S. Ends Troop Drills With South,"Defense and Military Forces;Nuclear Tests;Politics and Government;United States International Relations;ARMS CONTROL AND LIMITATION AND DISARMAMENT;Embargoes and Sanctions;Kim Jong-un;Trump, Donald J;North Korea",2019-07-16,article,World,News
0,"The hotelier Marie-Louise Sciò’s tried-and-true pasta dish requires little more than tomatoes, basil — and a bit of technique.","In “One Good Meal,” we ask cooking-inclined creative people to share the story behind a favorite dish they actually make and eat at home on a regular basis — and not just when they’re trying to impress.",One Italian’s Take on Classic Spaghetti al Pomodoro,Cooking and Cookbooks;Pasta;Sauces;Hotels and Travel Lodgings;Tomatoes;Italy,2019-07-16,article,T Magazine,News
0,"The budget airline had ordered 58 of the troubled aircraft, but it now expects to take delivery of 30 at most.","Ryanair, the Irish budget airline, said on Tuesday that it would scale back its growth plans for next summer because of expected delays in taking delivery of Boeing 737 Max planes. ",Boeing 737 Max’s Problems Force Ryanair to Cut Back Its Growth Plans,"Ryanair Holdings PLC;O'Leary, Michael Kevin (1961- );Boeing 737 Max Groundings and Safety Concerns (2019);Boeing Company;Norwegian Air Shuttle ASA;AMERICAN AIRLINES;AIRLINES AND AIRPLANES;Federal Aviation Administration",2019-07-16,article,Business Day,News
0,"When a runaway freight train derailed in Quebec, 47 people died in the explosion. While Canada has improved safety, trains hauling dangerous goods still run through city centers across the country.","When things go wrong, those in power often promise to make it right. But do they? In this series, The Times is going back to the scene of major news events to see if those promises were kept.","A Runaway Train Explosion Killed 47, but Deadly Cargo Still Rides the Rails","Canada;Railroad Accidents and Safety;Regulation and Deregulation of Industry;Deaths (Fatalities);Freight (Cargo);Hazardous and Toxic Substances;Brakes;Transport Canada;Lac-Megantic (Quebec);Quebec Province (Canada);Oil (Petroleum) and Gasoline;Canadian Pacific Railway Ltd;Montreal, Maine & Atlantic Railway;Canadian National Railway Company;Explosions (Accidental)",2019-07-16,article,World,News
0,The Spanish police said they had arrested a man arriving at Barcelona’s airport from Bogotá with half a kilogram of cocaine stuck to his head and covered with a toupee.,"Drug traffickers have resorted to many crafty, hard-to-detect methods of disguising what they are up to.","How Not to Smuggle Cocaine: Atop Your Head, Under a Hairpiece",Drug Abuse and Traffic;Airport Security;Cocaine and Crack Cocaine;Smuggling;Barcelona (Spain);Bogota (Colombia),2019-07-16,article,World,News
0,"Thank you to the teenagers who participated this week, and congratulations to Jaehyun Hong, our winner, and to our many runners-up and honorable mentions.","Thank you to the 557 teenagers who participated in the third week of our 10-week Summer Reading Contest, and congratulations to Jaehyun Hong, our winner, as well as to our many runners-up and honorable mentions.","Summer Reading Contest Winner, Week 3: On ‘San Francisco Will Spend $600,000 to Erase History’",,2019-07-16,article,The Learning Network,News
0,"Second-quarter totals show a lower tier of candidates burning through cash trying to stay viable, while the leaders banked millions. Who has more than 300 people on her payroll?",Mayor Pete Buttigieg soared and Senator Elizabeth Warren surged. Former Vice President Joseph R. Biden Jr. was solid. Senator Bernie Sanders held steady. Senator Kamala Harris scored late.,5 Things We Learned From the 2020 Democratic Fund-Raising Reports,"Presidential Election of 2020;Campaign Finance;Biden, Joseph R Jr;Booker, Cory A;Buttigieg, Pete (1982- );Castro, Julian;Harris, Kamala D;Sanders, Bernard;Warren, Elizabeth;O'Rourke, Beto;Democratic Party",2019-07-16,article,U.S.,News
0,"Belle Harlem has become a rare thing on the Manhattan scene, a mom-and-pop restaurant where the proprietors are always at home.","Belle Harlem has become a rare thing on the Manhattan scene, a mom-and-pop restaurant where the proprietors are always at home.",American Cooking and an Owner’s Eye,"Restaurants;Harlem (Manhattan, NY);Belle Harlem (Manhattan, NY, Restaurant);Burnette, Darryl;Burnette, Melissa",2019-07-16,multimedia,Food,Slideshow
0,"The chef Darryl Burnette and his wife, Melissa, deliver big flavors from a very small kitchen.","The high cost of doing business in New York takes a toll on many restaurants in the long run, but it can also lead to compromises whose shortcomings become part of the fun — for diners, at least.","In Harlem, a Tiny Restaurant That Hums","Restaurants;Belle Harlem (Manhattan, NY, Restaurant);Burnette, Darryl;Burnette, Melissa;Harlem (Manhattan, NY)",2019-07-16,article,Food,Review
0,"Bon Gout BBQ, in Miami, continues a culinary tradition and taps into the experience of Haitians in America.","MIAMI — Haitian restaurants bloomed here in the 1990s and 2000s as their reputations grew for serving ambrosial rice and bean platters at cheap prices. On the weekends, barbecue smoke perfumed street corners and backyards as lines of customers formed. ","In Little Haiti, Barbecue Is Part of History","Restaurants;Bon Gout BBQ (Miami, Fla, Restaurant);Barbecue;Miami (Fla);Haitian-Americans",2019-07-16,article,Food,News
0,"New York State, take note: Even the most pro-worker law in the country is ineffective if no one uses it.","After more than a decade of contentious debate, New York has passed a law that entitles farmworkers to basic rights that most workers take for granted — the right to earn overtime, have a day off, collect unemployment insurance and join a union. The law corrects injustices that date back to the exclusion of farmworkers and domestics from the National Labor Relations Act, in an effort to win Southern votes by exempting the largely black work forces.",The Sad Lesson From California,Migrant Labor (Agriculture);Agriculture and Farming;Labor and Jobs;Organized Labor;Coalition of Immokalee Workers;National Labor Relations Board;United Farm Workers of America;Overtime;California;New York State,2019-07-16,article,Opinion,Op-Ed
0,Laurel Lynch and Billy Smith dance a portion of the romantic duet from Mr. Morris’s transcendent work.,"#SpeakingInDance is a weekly visual exploration of dance on Instagram. Watch the video from our most recent post below, and follow us at @nytimes.",Coming Together in Mark Morris’s ‘V’,"Dancing;Morris, Mark;V (Dance);Lynch, Laurel;Smith, Billy (Dancer)",2019-07-16,article,Arts,News
0,Lawmakers raised broad concerns about the company’s Libra effort at a Senate hearing on Tuesday.,Lawmakers made it clear at a Senate Banking Committee hearing on Tuesday that they believe the biggest roadblock to Facebook’s plan to enter the world of cryptocurrency and global finance is the company’s reputation.,Facebook Cryptocurrency Plans Have a Problem: Facebook’s Reputation,"Libra (Currency);Social Media;Virtual Currency;Banking and Financial Institutions;Computers and the Internet;United States Politics and Government;Bitcoin (Currency);Regulation and Deregulation of Industry;E-Commerce;Consumer Protection;Money Laundering;Stocks and Bonds;Facebook Inc;Federal Reserve System;Federal Trade Commission;House Financial Services Committee;PayPal;Securities and Exchange Commission;Senate Committee on Banking;Brown, Sherrod;Marcus, David A;Mnuchin, Steven T;Powell, Jerome H;Trump, Donald J;Zuckerberg, Mark E;United States",2019-07-16,article,Technology,News
0,"Watch Katherine Williams dance a variation in which Florine calls out to her love, Bluebird.","#SpeakingInDance is a weekly visual exploration of dance on Instagram. Watch the video from our most recent post below, and follow us at @nytimes.",A Human Princess in ‘The Sleeping Beauty’,"Dancing;The Sleeping Beauty (Ballet);Williams, Katherine (Dancer);AMERICAN BALLET THEATER",2019-07-16,article,Arts,News
0,"The House voted largely along party lines to formally condemn President Trump’s comments on four minority congresswomen as racist, after an hourslong brawl.","WASHINGTON — The House voted on Tuesday to condemn as racist President Trump’s attacks against four congresswomen of color, but only after the debate over the president’s language devolved into a bitterly partisan brawl that showcased deep rifts over race, ethnicity and political ideology in the age of Trump.",House Condemns Trump’s Attack on Four Congresswomen as Racist,"Trump, Donald J;Race and Ethnicity;Discrimination;Immigration and Emigration;Ocasio-Cortez, Alexandria;Omar, Ilhan;Tlaib, Rashida;Malinowski, Tom;House of Representatives;United States Politics and Government;Democratic Party;Pelosi, Nancy",2019-07-16,article,U.S.,News
0,What happens when friends are consumed by wanting their bachelorette parties to be picture perfect at any cost? Credit cards are maxed out and debt rises. Instagram wedding envy wins the day.,,Go Broke or Go Home Bachelorette Parties,Weddings and Engagements;Social Media;Millennial Generation;Parties (Social),2019-07-16,article,Fashion & Style,News
0,"The scramble to get information and mobilize editors and reporters, as it played out in real-time internal messages.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",How We Reported on the Blackout in Manhattan,Power Failures and Blackouts;Manhattan (NYC);News and News Media;Slack Technologies Inc,2019-07-16,article,Reader Center,News
0,"As a child, the cookbook author Hetal Vasavada longed for American cookies and cakes, but her family made burfi — ambrosial confections — instead.","BLOOMFIELD, N.J. — All Hetal Vasavada wanted when she was growing up in suburban New Jersey was to have cake on her birthday. One with pink buttercream frosting, flowers piped on the top and her name written in fancy cursive.",The Sweet Hallmark of an Indian Celebration,"Cooking and Cookbooks;Bakeries and Baked Products;Indian Food (Cuisine);Vasavada, Hetal;Milk and Cardamom (Book)",2019-07-16,article,Food,News
0,"A writer and publisher who had lost his sight, he opened his door to a revolving cast of painters, poets, musicians and others for meandering conversation.","For years, Steve Cannon, a writer and publisher, maintained an open-door policy at his three-story Federal-style townhouse in the East Village of Manhattan, creating a salon that welcomed a revolving cast of visitors to join a continuing conversation.","Steve Cannon, Whose Townhouse Was an East Village Salon, Dies at 84","Cannon, Steve;Deaths (Obituaries);Poetry and Poets;Art;Gathering of the Tribes, A;East Village (Manhattan, NY)",2019-07-16,article,New York,Obituary (Obit)
0,"Lee Hanson and Riad Nasr plan an update, but will keep the name, some favorites and the mainstay’s personal touch.","Le Veau d’Or, an Upper East Side bistro that has been a dining mainstay for more than 80 years, has new owners: the chefs behind one of Manhattan’s most in-demand restaurants.","Frenchette Chefs Will Run Le Veau d’Or, a Veteran Bistro","Restaurants;Chefs;French Food (Cuisine);Le Veau d'Or (Manhattan, NY, Restaurant);Frenchette (Manhattan, NY, Restaurant);Hanson, Lee;Nasr, Riad;Upper East Side (Manhattan, NY)",2019-07-16,article,Food,News
0,Elected officials and civil rights activists also expressed dismay at the decision not to pursue federal charges against a police officer.,[What you need to know to start the day: Get New York Today in your inbox.],‘The D.O.J. Has Failed Us’: Eric Garner’s Family Assails Prosecutors,"Garner, Eric;Justice Department;Civil Rights and Liberties;Police Brutality, Misconduct and Shootings;Decisions and Verdicts;Blacks;Black People;Carr, Gwen (1949- );Pantaleo, Daniel;Staten Island (NYC);Police Department (NYC);New York City",2019-07-16,article,New York,News
0,Bianca Marais’s “If You Want to Make God Laugh” shines a light on the racial inequalities of the post-apartheid era.,IF YOU WANT TO MAKE GOD LAUGHBy Bianca Marais,"In This Novel, a Black South African Becomes a Domestic Worker — in Her Son’s Home","Books and Literature;Marais, Bianca;If You Want to Make God Laugh (Book)",2019-07-16,article,Books,Review
0,The 71st Emmy Awards will be handed out in September.,"“Game of Thrones” dominated the 2019 Emmy nominations, which were announced this morning. The Emmy awards ceremony will be held on Sept. 22 and will be broadcast on Fox from the Microsoft Theater in Los Angeles. ",Here’s a Full List of the 2019 Emmy Nominations,Television;Emmy Awards,2019-07-16,article,Arts,News
0,"Responding to tighter laws passed in Albany, real estate groups argued that rent regulations are unconstitutional.",[What you need to know to start the day: Get New York Today in your inbox.],"Landlords Strike Back, Suing to Dismantle Rent Regulation System",Renting and Leasing (Real Estate);Rent Control and Stabilization;Real Estate and Housing (Residential);Landlords;Law and Legislation;Regulation and Deregulation of Industry;Suits and Litigation (Civil);New York City;Rent Stabilization Assn,2019-07-16,article,New York,News
0,The actor Vincent Lindon triumphs again as an Everyman in this workplace drama.,"The great French actor Vincent Lindon has a special talent for embodying what could be a paradoxical persona: the outstanding Everyman. In “At War,” the fourth feature he’s made with the director Stéphane Brizé, Lindon plays a workers’ leader at an auto plant facing closure.",‘At War’ Review: French Factory Workers Fight Back,"Movies;Lindon, Vincent;Brize, Stephane;At War (Movie)",2019-07-16,article,Movies,Review
0,"Despite increased attention on deaths involving the police, most officers involved in them are not charged. Among the few who are, most are not convicted.","After the fatal chokehold of Eric Garner by a New York City police officer, a familiar pattern unfolded: Expressions of outrage, promises to investigate, a long wait for a resolution.",How the Eric Garner Decision Compares With Other Cases,"Police Brutality, Misconduct and Shootings;Blacks;Black People;Murders, Attempted Murders and Homicides;Garner, Eric;Wilson, Darren (1986- );Shelby, Betty J (1974- );Clark, Jamar (d 2015)",2019-07-16,article,U.S.,News
0,The remarks by Ayatollah Ali Khamenei suggested he had no interest in using diplomacy to resolve escalating tensions between Iran and the West.,"Iran’s top leader struck a belligerent tone Tuesday in an escalating confrontation with the West, promising further Iranian violations of the fraying nuclear agreement and retaliation for what he called the piracy of an Iranian tanker by “the vicious British.”",Iran’s Top Leader Strikes Defiant Tone as Trump Says ‘We’re Not Looking for Regime Change’,"Embargoes and Sanctions;Khamenei, Ali;Iran;Persian Gulf;Nuclear Weapons;United States International Relations;Hunt, Jeremy",2019-07-16,article,World,News
0,"Mr. Stone, a longtime informal adviser to President Trump, had long complained about the Russia investigation online even after a judge ordered him to keep quiet.","WASHINGTON — A federal judge on Tuesday ordered President Trump’s former adviser Roger J. Stone Jr. off major social media platforms, declaring that he violated a gag order by using them to attack the special counsel’s investigation and officials tied to it.",Roger Stone Is Barred From Social Media After Posts Attacking Russia Inquiry,"Russian Interference in 2016 US Elections and Ties to Trump Associates;United States Politics and Government;Decisions and Verdicts;Social Media;Special Prosecutors (Independent Counsel);WikiLeaks;Stone, Roger J Jr;Trump, Donald J;Mueller, Robert S III;Jackson, Amy Berman",2019-07-16,article,U.S.,News
0,His father invented a sport in which roller-skating players muscle and shove one another on a banked track. He used television to expand its audience.,"Jerry Seltzer, a second-generation showman who used television to revive enthusiasm for roller derby, the contact sport played on wheels that his father invented in the 1930s, died on July 1 at his home in Sonoma, Calif. He was 87.","Jerry Seltzer Dies at 87; Revived Roller Derby, Elbows and All","Seltzer, Jerry (1932-2019);Deaths (Obituaries);Roller Derby;Television;Seltzer, Leo (1903-78)",2019-07-16,article,Sports,Obituary (Obit)
0,"President Rodrigo Duterte of the Philippines, known for making crude remarks about women, including jokes about rape, has signed a law criminalizing catcalling and other forms of sexual harassment.","MANILA — President Rodrigo Duterte of the Philippines, known for his long history of crude remarks about women, including jokes about rape, has signed a law that criminalizes wolf-whistling, catcalling and other forms of sexual harassment in public spaces.","Duterte, ‘Infamous for His Sexist Jokes,’ Signs Law Against Sexual Harassment","Sexual Harassment;Politics and Government;Duterte, Rodrigo;Philippines;Cyberharassment",2019-07-16,article,World,News
0,"Puerto Rico’s embattled governor, Ricardo Rosselló, acknowledged widespread public anger but said he would “keep working for the people.”","SAN JUAN, P.R. — Facing intense pressure to resign, Gov. Ricardo A. Rosselló addressed Puerto Rico on Tuesday, the morning after tumultuous street protests shook the capital of San Juan, and refused to step down despite what he acknowledged was widespread public discontent.","After Tumultuous Protests, Puerto Rico Governor Insists He Will Not Resign","Politics and Government;Rossello, Ricardo A (1979- );Puerto Rico;Corruption (Institutional);Demonstrations, Protests and Riots;Governors (US);San Juan (Puerto Rico)",2019-07-16,article,U.S.,News
0,"Black Tap in Herald Square, a food court at the New York State Fair, and more restaurant news.","No need to brave the crowds of tourists on the Rue Royale in Paris to visit Maxim’s. Starting Saturday, you can dine at a pop-up of the Belle Époque restaurant on Eastern Parkway in Brooklyn. The installation — at the Norm, the Brooklyn Museum’s restaurant — accompanies the exhibit “Pierre Cardin: Future Fashion,” devoted to the designer, now 97, who has owned Maxim’s since 1981. The Norm’s walls will be covered with panels showing the Art Nouveau interior of Maxim’s, which opened in 1893 and attracted high society for decades. (There was a lavish replica of Maxim’s on Madison Avenue in Manhattan from 1985 to 2000.) At the Norm, the chef Saul Bolton, who runs the restaurant with Great Performances Hospitality Group, presents classics like salade Lyonnaise with bacon and poached egg; aioli with raw vegetables; steak frites; and profiteroles with chocolate sauce. Others dishes are modernized, like roast chicken with grilled peaches and chimichurri sauce. The menu includes both à la carte choices and a three-course prix fixe for $45. (Opens Saturday through Jan. 5) ",Dine at Maxim’s Without Leaving New York City,"Restaurants;Museum of Ice Cream (Exhibit);Momosan Ramen & Sake (Manhattan, NY, Restaurant);State and County Fairs;Maxim's (Paris, France, Restaurant);Norm, The (Brooklyn, NY, Restaurant);Stand, The (Manhattan, NY, Restaurant);Black Tap (Manhattan, NY, Restaurants);EAK Ramen (Manhattan, NY, Restaurant);Wu & Nussbaum (Manhattan, NY, Restaurant);Aburiya Kinnosuke (Manhattan, NY, Restaurant);Reverence (Manhattan, NY, Restaurant);Nan Xiang Xiao Long Bao (Queens, NY, Restaurant)",2019-07-16,article,Food,News
0,Healthful eating and exercise might lower dementia risk in those who are genetically predisposed to developing Alzheimer’s disease.,"A healthy lifestyle might reduce the risk for dementia, even in people with a high genetic risk, new research suggests.",Healthy Lifestyle May Reduce Dementia Risk,Alzheimer's Disease;Dementia;Genetics and Heredity;ALCOHOLIC BEVERAGES;Diet and Nutrition;Exercise,2019-07-16,article,Well,News
0,The former German defense minister will face an array of global challenges and the bloc’s own internal divisions.,"BRUSSELS — The first woman ever chosen to be the European Union’s top executive clinched her selection on Tuesday, narrowly winning approval from the European Parliament after her unexpected nomination as a compromise candidate.","Ursula von der Leyen, First Woman Chosen for Top E.U. Job, Wins Confirmation","von der Leyen, Ursula;European Commission;European Parliament;European Union;Appointments and Executive Changes;Politics and Government;European Central Bank;European Council;Europe",2019-07-16,article,World,News
0,"Innovative and powerful, these leaders have finally crushed the notion that the food they cook must be rooted in the American South.","Innovative and powerful, these leaders have finally crushed the notion that the food they cook must be rooted in the American South.",16 Black Chefs Changing Food in America,Chefs;Blacks;Black People;Race and Ethnicity;Food;internal-national collaboration,2019-07-16,multimedia,Food,Interactive Feature
0,"Twenty-nine members of Congress were born abroad, many on U.S. military bases, but more than a dozen are immigrants with at least one foreign-born parent.","WASHINGTON — When President Trump suggested foreign-born Americans should “go back” to the countries they were born in if they do not like it here, he may not have realized that his entreaty could have been addressed to 5 percent of Congress.",5% of Congress Was Born Abroad. Those Members Show What It Means to Be American.,"United States Politics and Government;Race and Ethnicity;Immigration and Emigration;Citizenship and Naturalization;Trump, Donald J;Ocasio-Cortez, Alexandria;Omar, Ilhan;Tlaib, Rashida",2019-07-16,article,U.S.,News
0,Men and women under 40 may be at risk for heart failure or heart disease if they have hypertension or high levels of “bad” cholesterol.,"High blood pressure and high cholesterol in young adults may be particularly dangerous, new research suggests. It increases the risk for cardiovascular disease in later life, whatever risk factors develop in later years.",High Blood Pressure and High Cholesterol May Pose Special Risks in Young Adults,"Blood Pressure;Heart;Cholesterol;Age, Chronological",2019-07-16,article,Well,News
0,"The European Union sees the service as a way to end the bloc’s reliance on GPS, which the American military controls.","LONDON — When the European Union introduced its own satellite navigation program, it billed the service as more robust, precise and reliable than GPS — and a way to end the bloc’s reliance on the system controlled by the United States military.",Europe Billed Galileo as Its Answer to GPS. It’s Been Mostly Down for Days.,Navigation;Satellites;Global Positioning System;Space and Astronomy;European Commission;European Space Agency,2019-07-16,article,World,News
0,Recent commercial real estate transactions in New York.,Up to $40/SQ. FT.,Recent Commercial Real Estate Transactions,"Yonkers (NY);Astoria (Queens, NY);Flatiron District (Manhattan, NY);Real Estate (Commercial);Real Estate and Housing (Residential)",2019-07-16,article,Real Estate,News
0,"The crowd-pleasing musical, with its popular score by Sara Bareilles, will wrap up after four years on Broadway.","“Waitress,” the long-running Broadway show about a despondent waitress in a small-town diner who finds solace in making pies, will close on Jan. 5, 2020, producers announced on Tuesday.",‘Waitress’ to Close in January 2020,"Theater;Waitress (Play);Paulus, Diane;Bareilles, Sara;Shelly, Adrienne;Atkinson Theater;Tony Awards (Theater Awards)",2019-07-16,article,Theater,News
0,A tenure that included 60 concert presentations of classic shows and led to several Broadway productions will conclude with “Thoroughly Modern Millie.”,Lots of people have a passion for musical theater. Jack Viertel has made his passion into a project. ,Jack Viertel Stepping Down at Encores! After 20 Years as Leader,"Theater;Encores! Great American Musicals in Concert (Series);New York City Center Theater;Viertel, Jack;After Midnight (Play);Finian's Rainbow (Play);Gypsy (Play);The Most Happy Fella (Play);Thoroughly Modern Millie (Play)",2019-07-16,article,Theater,News
0,These four questions can help you determine how your relationship rates on the generosity scale.,These four questions can help you determine how your relationship rates on the generosity scale.,Do You Have a Generous Relationship?,Dating and Relationships;Marriages,2019-07-16,multimedia,Well,Interactive Feature
0,"This year brought welcome newcomers along with 32 nominations for “Game of Thrones.” Our TV critics discuss the Emmy nominations, surprises and snubs.","This year’s Emmy nominations were announced on Tuesday. James Poniewozik and Margaret Lyons, two television critics for The New York Times, conducted a brief conversation about this year’s snubs, surprises and most deserving nominees.","Emmy Nominations: Our Critics Discuss ‘Fleabag,’ ‘Game of Thrones’ and ‘Schitt’s Creek’",Emmy Awards;Movies;Television;Game of Thrones (TV Program);Schitt's Creek (TV Program);Chernobyl (TV Program);When They See Us (TV Program);Russian Doll (TV Program),2019-07-16,article,Arts,News
0,The president’s political project requires more than a few leaps of faith.,"The first man to hold the office of the presidency was famous for being unable to tell a lie. Even if it wasn’t true, George Washington’s devotees believed that it was. ",In Trump I Trust,"Trump, Donald J;United States Politics and Government;Rumors and Misinformation",2019-07-16,article,Opinion,Editorial
0,"The actress received her seventh nomination for playing Selina Meyer. If she wins, she will have claimed the most Emmys of any actor.","HBO's acclaimed political satire “Veep” may have come to an end after seven seasons this spring — but with an Emmy nomination for best comedy and a seventh acting nomination for Julia Louis-Dreyfus for her portrayal of Selina Meyer, the show still has plenty of reason to celebrate. ",Julia Louis-Dreyfus on Her Emmy Nomination and the End of ‘Veep’,"Emmy Awards;Louis-Dreyfus, Julia;Veep (TV Program)",2019-07-16,article,Arts,News
0,"The National Rifle Association’s benefactors have been veiled in secrecy, but more than 1,000 emerged after a records review. One loomed above the rest.","FAIRFAX, Va. — The National Rifle Association’s largest donor is a magazine magnate, avid hunter and gun collector who died a dozen years ago.","Beyond the Grave, the N.R.A.’s $56 Million Donor Lives On","Petersen, Robert E;LaPierre, Wayne;Dell'Aquila, David;Gregory, Joseph R;James, Letitia;Trump, Donald J;National Rifle Assn;Ackerman McQueen Inc;45Committee;Sturm Ruger & Company Inc;Smith & Wesson;Gun Control;Firearms;Philanthropy;Virginia",2019-07-16,article,U.S.,News
0,"United States officials say the blow to the school, which educates many diplomats’ children, is meant to pressure the Americans over political disputes.","MOSCOW — Russia’s Foreign Ministry has recently denied visas for teachers at a school in Moscow run by Western embassies, in what American officials suggested was an effort to exert political pressure on the United States by curtailing schooling for the children of diplomats.",Russia Denies Visas for Teachers at Anglo-American School in Moscow,"United States International Relations;Russian Interference in 2016 US Elections and Ties to Trump Associates;Embargoes and Sanctions;Diplomatic Service, Embassies and Consulates;Moscow (Russia)",2019-07-16,article,World,News
0,"The golfer grew up in the Northern Ireland town where the British Open will be played, but he didn’t qualify to play in it until June.","If it came down to it, the guy from Portrush was prepared to take his quest to what he called the last chance saloon.","Graeme McDowell Makes It Home, but Just Barely","McDowell, Graeme;British Open (Golf);Golf",2019-07-16,article,Sports,News
0,"The golfer was 16 years old when he set the course record in 2005, a feat that announced he had arrived. He has since gone on to win four majors.","Rory McIlroy was just 16 years old when he broke the course record at Royal Portrush Golf Club in Northern Ireland, home to the British Open this year.","For Rory McIlroy, It All Started at Royal Portrush","McIlroy, Rory;British Open (Golf);Royal Portrush Golf Club;Golf",2019-07-16,article,Sports,News
0,Responses to a recent issue of the Sunday Book Review.,To the Editor:,Readers Add to the List of Best Memoirs Since 1969,Books and Literature,2019-07-16,article,Books,Letter
0,"The Mexican drug lord, Joaquín Guzmán Loera, is to be sentenced on Wednesday and may speak in court. It’s his first appearance since he was convicted in February.","[Update: El Chapo was sentenced on Wednesday to life in a United States prison, ending one of history’s most notorious criminal careers.]",The Epic Criminal Career of El Chapo Nears Its Final Chapter,"Guzman Loera, Joaquin;Drug Cartels;Drug Abuse and Traffic;Mexico;Ciudad Juarez (Mexico);Sinaloa Cartel;Mandatory Sentencing;Brooklyn (NYC)",2019-07-16,article,New York,News
